service,course_id,user_id,task,subtask,author,comment_length
Abgabe,15,a0625075,8,5,someone001,232
Abgabe,15,a0900187,2,3,someone001,318
Abgabe,15,a0900187,3,8,someone001,232
Abgabe,15,a0900187,4,3,someone001,234
Abgabe,15,a0900187,5,4,someone001,435
Abgabe,15,a0900187,9,4,someone001,232
Abgabe,15,a0900187,8,4,someone001,351
Abgabe,15,a0227089,2,2,someone001,427
Abgabe,15,a0606365,2,11,someone001,328
Abgabe,15,a0828609,2,2,someone001,234
Abgabe,15,a0828609,3,4,someone004,398
Abgabe,15,a0828609,4,3,someone003,412
Abgabe,15,a0828609,7,1,someone003,451
Abgabe,15,a0828609,9,6,someone004,54
Abgabe,15,a0828609,10,5,someone003,406
Abgabe,15,a0828609,8,5,someone001,387
Abgabe,15,a0848344,3,2,someone001,290
Abgabe,15,a0848344,4,3,someone001,255
Abgabe,15,a0848344,9,1,someone001,232
Abgabe,15,a9925868,3,10,someone001,234
Abgabe,15,a9925868,4,8,someone001,234
Abgabe,15,a9925868,5,3,someone001,239
Abgabe,15,a9925868,9,4,someone001,239
Abgabe,15,a9925868,8,3,someone001,234
Abgabe,15,a0808915,3,2,someone001,293
Abgabe,15,a0808915,4,4,someone001,357
Abgabe,15,a0808915,9,4,someone001,239
Abgabe,15,a0808915,8,4,someone001,217
Abgabe,15,a1005281,4,15,someone004,162
Abgabe,15,a1005281,5,4,someone004,336
Abgabe,15,a1005281,8,5,someone004,147
Abgabe,15,a1005281,9,13,someone004,50
Abgabe,15,a1005281,3,14,someone004,135
Abgabe,15,a1005281,6,7,someone004,173
Abgabe,15,a1005281,7,3,someone004,58
Abgabe,15,a1005281,11,1,someone004,264
Abgabe,15,a0925076,9,11,someone001,323
Abgabe,15,a0925076,10,6,someone001,464
Abgabe,2,a0127319,1,1,person003,0
Abgabe,2,a0127319,1,1,a0403563,656
Abgabe,2,a0127319,2,1,a0403563,457
Abgabe,2,a0127319,3,1,a0447271,292
Abgabe,2,a0127319,3,1,a0403563,281
Abgabe,2,a0127319,4,1,a0403563,315
Abgabe,2,a0508172,1,1,a0447271,621
Abgabe,2,a0508172,2,1,a0403563,173
Abgabe,2,a0508172,3,1,a0447271,3442
Abgabe,2,a0508172,4,1,a0403563,70
Abgabe,2,a9708276,1,1,a0447271,773
Abgabe,2,a9708276,3,1,a0447271,471
Abgabe,2,a9708276,4,1,a0403563,70
Abgabe,2,a0103405,1,1,a0447271,596
Abgabe,2,a0103405,2,1,a0403563,412
Abgabe,2,a0103405,3,1,a0447271,593
Abgabe,2,a0208319,1,1,a0447271,667
Abgabe,2,a0208319,2,1,a0403563,337
Abgabe,2,a0208319,3,1,a0447271,157
Abgabe,2,a0208319,4,1,a0403563,633
Abgabe,2,a0508791,1,1,a0447271,775
Abgabe,2,a0508791,2,1,a0403563,1371
Abgabe,2,a0508791,3,1,a0447271,594
Abgabe,2,a0508791,4,1,a0403563,69
Abgabe,2,a0308346,1,1,a0447271,530
Abgabe,2,a0308346,2,1,a0403563,221
Abgabe,2,a0308346,3,1,a0447271,851
Abgabe,2,a0308346,5,1,a0403563,225
Abgabe,2,a0508209,1,1,a0447271,661
Abgabe,2,a0508209,2,1,a0403563,195
Abgabe,2,a0508209,3,1,a0447271,804
Abgabe,2,a0448214,1,1,a0447271,794
Abgabe,2,a0448214,2,1,a0403563,426
Abgabe,2,a0448214,3,1,a0447271,460
Abgabe,2,a0448214,4,1,a0403563,220
Abgabe,2,a0606334,1,1,a0447271,679
Abgabe,2,a0606334,2,1,a0403563,154
Abgabe,2,a0606334,3,1,a0447271,804
Abgabe,2,a0606334,4,1,a0403563,137
Abgabe,2,a0703936,1,1,a0447271,695
Abgabe,2,a0703936,2,1,a0447271,223
Abgabe,2,a0703936,3,1,a0403563,11
Abgabe,2,a0703936,4,1,a0447271,17
Abgabe,2,a0706105,1,1,a0447271,674
Abgabe,2,a0549351,1,1,a0447271,670
Abgabe,2,a0549351,2,1,a0447271,150
Abgabe,2,a0549351,3,1,a0403563,314
Abgabe,2,a0549351,4,1,a0447271,186
Abgabe,2,a0427497,1,1,a0447271,600
Abgabe,2,a0427497,2,1,a0447271,208
Abgabe,2,a0427497,3,1,a0403563,383
Abgabe,2,a0427497,4,1,a0447271,75
Abgabe,2,a0202972,1,1,a0447271,532
Abgabe,2,a0202972,2,1,a0447271,506
Abgabe,2,a0202972,3,1,a0403563,960
Abgabe,2,a0202972,4,1,a0447271,53
Abgabe,2,a0708627,1,1,a0447271,600
Abgabe,2,a0708627,2,1,a0447271,271
Abgabe,2,a0708627,3,1,a0403563,423
Abgabe,2,a0708627,4,1,a0447271,86
Abgabe,2,a0703445,1,1,a0447271,676
Abgabe,2,a0703445,2,1,a0447271,556
Abgabe,2,a0500725,1,1,a0447271,666
Abgabe,2,a0500725,2,1,a0447271,319
Abgabe,2,a0500725,3,1,a0403563,987
Abgabe,2,a0500725,4,1,a0447271,17
Abgabe,2,a0700472,1,1,a0447271,481
Abgabe,2,a0700472,2,1,a0447271,270
Abgabe,2,a0700472,3,1,a0403563,988
Abgabe,2,a0700472,4,1,a0447271,17
Abgabe,2,a0704632,1,1,a0447271,631
Abgabe,2,a0704632,2,1,a0447271,71
Abgabe,2,a0704632,3,1,a0403563,572
Abgabe,2,a0704632,4,1,a0447271,34
Abgabe,2,a0701275,1,1,a0447271,726
Abgabe,2,a0701275,2,1,a0447271,128
Abgabe,2,a0701275,3,1,a0403563,264
Abgabe,2,a0701275,4,1,a0447271,35
Abgabe,2,a0700826,1,1,a0447271,529
Abgabe,2,a0700826,2,1,a0447271,140
Abgabe,2,a0700826,3,1,a0403563,270
Abgabe,2,a0700826,4,1,a0447271,133
Abgabe,2,a0605491,1,1,a0447271,722
Abgabe,2,a0605491,3,1,a0403563,338
Abgabe,2,a0605491,5,1,a0447271,828
Abgabe,2,a0447735,1,1,a0447271,613
Abgabe,2,a0447735,2,1,a0447271,306
Abgabe,2,a0447735,3,1,a0403563,871
Abgabe,2,a0447735,4,1,a0447271,375
Abgabe,2,a0604245,1,1,a0447271,813
Abgabe,2,a0604245,2,1,a0447271,117
Abgabe,2,a0604245,3,1,a0447271,293
Abgabe,2,a0604245,4,1,a0403563,214
Abgabe,2,a0425347,1,1,a0447271,505
Abgabe,2,a0425347,2,1,a0447271,210
Abgabe,2,a0425347,3,1,a0447271,17
Abgabe,2,a0425347,4,1,a0403563,45
Abgabe,2,a0250018,1,1,a0447271,878
Abgabe,2,a0648715,1,1,a0447271,591
Abgabe,2,a0648715,2,1,a0447271,1639
Abgabe,2,a0648715,3,1,a0447271,448
Abgabe,2,a0648715,4,1,a0403563,278
Abgabe,2,a0702407,1,1,a0447271,742
Abgabe,2,a0348172,1,1,a0447271,917
Abgabe,2,a0348172,2,1,a0447271,253
Abgabe,2,a0348172,3,1,a0447271,364
Abgabe,2,a0348172,4,1,a0403563,389
Abgabe,2,a0707767,1,1,a0447271,954
Abgabe,2,a0707767,2,1,a0447271,128
Abgabe,2,a0707767,4,1,a0403563,236
Abgabe,2,a0748365,1,1,a0403563,1227
Abgabe,2,a0748365,2,1,a0447271,89
Abgabe,2,a0748365,3,1,a0447271,101
Abgabe,2,a0748365,4,1,a0403563,117
Abgabe,2,a0407995,1,1,a0403563,760
Abgabe,2,a0407995,2,1,a0447271,291
Abgabe,2,a0407995,3,1,a0447271,278
Abgabe,2,a0407995,4,1,a0403563,121
Abgabe,2,a0748924,1,1,a0403563,888
Abgabe,2,a0748924,2,1,a0447271,629
Abgabe,2,a0748924,3,1,a0447271,1061
Abgabe,2,a0748924,4,1,a0403563,478
Abgabe,2,a0426111,1,1,a0403563,610
Abgabe,2,a0426111,2,1,a0447271,205
Abgabe,2,a0426111,3,1,a0447271,1038
Abgabe,2,a0426111,4,1,a0403563,2
Abgabe,2,a0450460,1,1,a0403563,518
Abgabe,2,a0749666,1,1,a0403563,573
Abgabe,2,a0749666,2,1,a0447271,336
Abgabe,2,a0749666,3,1,a0447271,925
Abgabe,2,a0749666,4,1,a0403563,168
Abgabe,2,a0607375,1,1,a0403563,585
Abgabe,2,a0301025,1,1,a0403563,662
Abgabe,2,a0301025,2,1,a0447271,265
Abgabe,2,a0301025,3,1,a0447271,869
Abgabe,2,a0301025,4,1,a0403563,71
Abgabe,2,a0351916,1,1,a0403563,534
Abgabe,2,a0349293,1,1,a0403563,558
Abgabe,2,a0349293,2,1,a0403563,234
Abgabe,2,a0349293,3,1,a0447271,488
Abgabe,2,a0349293,4,1,a0403563,324
Abgabe,2,a0707698,1,1,a0403563,552
Abgabe,2,a0707698,2,1,a0403563,196
Abgabe,2,a0707698,3,1,a0447271,337
Abgabe,2,a0707698,4,1,a0403563,170
Abgabe,2,a0601861,1,1,a0403563,529
Abgabe,2,a0601861,2,1,a0403563,323
Abgabe,2,a0601861,3,1,a0447271,521
Abgabe,2,a0601861,4,1,a0403563,373
Abgabe,2,a9706196,1,1,a0403563,499
Abgabe,2,a9706196,2,1,a0403563,218
Abgabe,2,a9706196,3,1,a0447271,462
Abgabe,2,a9706196,4,1,a0403563,455
Abgabe,2,a0508895,1,1,a0403563,567
Abgabe,2,a0508895,2,1,a0403563,274
Abgabe,2,a0508895,3,1,a0447271,652
Abgabe,2,a0508895,4,1,a0403563,152
Abgabe,2,a0106489,1,1,a0403563,526
Abgabe,2,a0106489,2,1,a0403563,221
Abgabe,2,a0106489,3,1,a0447271,17
Abgabe,2,a0106489,4,1,a0403563,2
Abgabe,2,a0605299,1,1,a0403563,527
Abgabe,2,a0605299,2,1,a0403563,206
Abgabe,2,a0605299,3,1,a0403563,265
Abgabe,2,a0605299,4,1,a0447271,79
Abgabe,2,a0501386,1,1,a0403563,538
Abgabe,2,a0501386,2,1,a0403563,179
Abgabe,2,a0501386,3,1,a0403563,619
Abgabe,2,a0501386,4,1,a0447271,89
Abgabe,2,a0701760,1,1,a0403563,531
Abgabe,2,a0709904,1,1,a0403563,623
Abgabe,2,a0551760,1,1,a0403563,518
Abgabe,2,a0551760,3,1,a0403563,513
Abgabe,2,a0405946,1,1,a0403563,574
Abgabe,2,a0405946,2,1,a0403563,354
Abgabe,2,a0405946,3,1,a0403563,318
Abgabe,2,a9925474,1,1,a0403563,436
Abgabe,2,a9925474,2,1,a0403563,337
Abgabe,2,a9925474,3,1,a0403563,41
Abgabe,2,a9925474,4,1,a0447271,134
Abgabe,2,a0747243,1,1,a0403563,584
Abgabe,2,a0547201,1,1,a0403563,594
Abgabe,2,a0547201,2,1,a0403563,295
Abgabe,2,a0547201,2,1,a0447271,320
Abgabe,2,a0547201,3,1,a0403563,318
Abgabe,2,a0547201,4,1,a0447271,17
Abgabe,2,a0147204,1,1,a0403563,514
Abgabe,2,a0147204,2,1,a0403563,462
Abgabe,2,a0147204,3,1,a0403563,107
Abgabe,2,a0147204,4,1,a0447271,186
Abgabe,2,a0608497,1,1,a0403563,435
Abgabe,2,a0608497,2,1,a0403563,201
Abgabe,2,a0608497,3,1,a0403563,177
Abgabe,2,a0608497,4,1,a0447271,42
Abgabe,2,a0725961,1,1,a0403563,653
Abgabe,2,a0725961,2,1,a0403563,196
Abgabe,2,a0725961,3,1,a0403563,376
Abgabe,2,a0725961,4,1,a0447271,17
Abgabe,2,a0401316,1,1,a0403563,525
Abgabe,2,a0401316,2,1,a0403563,364
Abgabe,2,a0401316,3,1,a0403563,246
Abgabe,2,a0401316,4,1,a0447271,240
Abgabe,2,a0306296,1,1,a0403563,812
Abgabe,2,a0306296,2,1,a0403563,530
Abgabe,2,a0306296,2,1,a0447271,925
Abgabe,2,a0306296,3,1,a0403563,1285
Abgabe,2,a0306296,4,1,a0447271,17
Abgabe,2,a0503810,1,1,a0403563,435
Abgabe,2,a0503810,2,1,a0403563,90
Abgabe,2,a0503810,3,1,a0403563,11
Abgabe,2,a0503810,4,1,a0447271,42
Abgabe,2,a0648931,1,1,a0403563,765
Abgabe,2,a0648931,2,1,a0403563,353
Abgabe,2,a0648931,3,1,a0403563,122
Abgabe,2,a0509511,1,1,a0403563,513
Abgabe,2,a0509511,2,1,a0403563,237
Abgabe,2,a0509511,3,1,a0403563,724
Abgabe,2,a0509511,4,1,a0447271,97
Abgabe,2,a0608145,1,1,a0403563,521
Abgabe,2,a0608145,2,1,a0403563,367
Abgabe,2,a0608145,3,1,a0403563,230
Abgabe,2,a0608145,4,1,a0447271,17
Abgabe,2,a0448711,1,1,a0403563,744
Abgabe,2,a0448711,2,1,a0403563,230
Abgabe,2,a0448711,3,1,a0403563,713
Abgabe,2,a0505957,1,1,a0403563,608
Abgabe,2,a0505957,2,1,a0403563,434
Abgabe,2,a0505957,3,1,a0403563,197
Abgabe,2,a0505957,4,1,a0447271,393
Abgabe,2,a0303089,1,1,a0403563,833
Abgabe,2,a0303089,2,1,a0403563,28
Abgabe,2,a0303089,2,1,person003,1153
Abgabe,2,a0547590,2,1,a0403563,128
Abgabe,2,a0547590,3,1,a0403563,238
Abgabe,2,a0547590,4,1,a0447271,34
Abgabe,2,a0348292,2,1,a0447271,328
Abgabe,2,a0348292,3,1,a0447271,463
Abgabe,2,a0348292,4,1,a0403563,335
Abgabe,2,a0127319,1,1,person003,0
Abgabe,2,a0127319,1,1,a0403563,656
Abgabe,2,a0127319,2,1,a0403563,457
Abgabe,2,a0127319,3,1,a0447271,292
Abgabe,2,a0127319,3,1,a0403563,281
Abgabe,2,a0127319,4,1,a0403563,315
Abgabe,2,a0508172,1,1,a0447271,621
Abgabe,2,a0508172,2,1,a0403563,173
Abgabe,2,a0508172,3,1,a0447271,3442
Abgabe,2,a0508172,4,1,a0403563,70
Abgabe,2,a9708276,1,1,a0447271,773
Abgabe,2,a9708276,3,1,a0447271,471
Abgabe,2,a9708276,4,1,a0403563,70
Abgabe,2,a0103405,1,1,a0447271,596
Abgabe,2,a0103405,2,1,a0403563,412
Abgabe,2,a0103405,3,1,a0447271,593
Abgabe,2,a0208319,1,1,a0447271,667
Abgabe,2,a0208319,2,1,a0403563,337
Abgabe,2,a0208319,3,1,a0447271,157
Abgabe,2,a0208319,4,1,a0403563,633
Abgabe,2,a0508791,1,1,a0447271,775
Abgabe,2,a0508791,2,1,a0403563,1371
Abgabe,2,a0508791,3,1,a0447271,594
Abgabe,2,a0508791,4,1,a0403563,69
Abgabe,2,a0308346,1,1,a0447271,530
Abgabe,2,a0308346,2,1,a0403563,221
Abgabe,2,a0308346,3,1,a0447271,851
Abgabe,2,a0308346,5,1,a0403563,225
Abgabe,2,a0508209,1,1,a0447271,661
Abgabe,2,a0508209,2,1,a0403563,195
Abgabe,2,a0508209,3,1,a0447271,804
Abgabe,2,a0448214,1,1,a0447271,794
Abgabe,2,a0448214,2,1,a0403563,426
Abgabe,2,a0448214,3,1,a0447271,460
Abgabe,2,a0448214,4,1,a0403563,220
Abgabe,2,a0606334,1,1,a0447271,679
Abgabe,2,a0606334,2,1,a0403563,154
Abgabe,2,a0606334,3,1,a0447271,804
Abgabe,2,a0606334,4,1,a0403563,137
Abgabe,2,a0703936,1,1,a0447271,695
Abgabe,2,a0703936,2,1,a0447271,223
Abgabe,2,a0703936,3,1,a0403563,11
Abgabe,2,a0703936,4,1,a0447271,17
Abgabe,2,a0706105,1,1,a0447271,674
Abgabe,2,a0549351,1,1,a0447271,670
Abgabe,2,a0549351,2,1,a0447271,150
Abgabe,2,a0549351,3,1,a0403563,314
Abgabe,2,a0549351,4,1,a0447271,186
Abgabe,2,a0427497,1,1,a0447271,600
Abgabe,2,a0427497,2,1,a0447271,208
Abgabe,2,a0427497,3,1,a0403563,383
Abgabe,2,a0427497,4,1,a0447271,75
Abgabe,2,a0202972,1,1,a0447271,532
Abgabe,2,a0202972,2,1,a0447271,506
Abgabe,2,a0202972,3,1,a0403563,960
Abgabe,2,a0202972,4,1,a0447271,53
Abgabe,2,a0708627,1,1,a0447271,600
Abgabe,2,a0708627,2,1,a0447271,271
Abgabe,2,a0708627,3,1,a0403563,423
Abgabe,2,a0708627,4,1,a0447271,86
Abgabe,2,a0703445,1,1,a0447271,676
Abgabe,2,a0703445,2,1,a0447271,556
Abgabe,2,a0500725,1,1,a0447271,666
Abgabe,2,a0500725,2,1,a0447271,319
Abgabe,2,a0500725,3,1,a0403563,987
Abgabe,2,a0500725,4,1,a0447271,17
Abgabe,2,a0700472,1,1,a0447271,481
Abgabe,2,a0700472,2,1,a0447271,270
Abgabe,2,a0700472,3,1,a0403563,988
Abgabe,2,a0700472,4,1,a0447271,17
Abgabe,2,a0704632,1,1,a0447271,631
Abgabe,2,a0704632,2,1,a0447271,71
Abgabe,2,a0704632,3,1,a0403563,572
Abgabe,2,a0704632,4,1,a0447271,34
Abgabe,2,a0701275,1,1,a0447271,726
Abgabe,2,a0701275,2,1,a0447271,128
Abgabe,2,a0701275,3,1,a0403563,264
Abgabe,2,a0701275,4,1,a0447271,35
Abgabe,2,a0700826,1,1,a0447271,529
Abgabe,2,a0700826,2,1,a0447271,140
Abgabe,2,a0700826,3,1,a0403563,270
Abgabe,2,a0700826,4,1,a0447271,133
Abgabe,2,a0605491,1,1,a0447271,722
Abgabe,2,a0605491,3,1,a0403563,338
Abgabe,2,a0605491,5,1,a0447271,828
Abgabe,2,a0447735,1,1,a0447271,613
Abgabe,2,a0447735,2,1,a0447271,306
Abgabe,2,a0447735,3,1,a0403563,871
Abgabe,2,a0447735,4,1,a0447271,375
Abgabe,2,a0604245,1,1,a0447271,813
Abgabe,2,a0604245,2,1,a0447271,117
Abgabe,2,a0604245,3,1,a0447271,293
Abgabe,2,a0604245,4,1,a0403563,214
Abgabe,2,a0425347,1,1,a0447271,505
Abgabe,2,a0425347,2,1,a0447271,210
Abgabe,2,a0425347,3,1,a0447271,17
Abgabe,2,a0425347,4,1,a0403563,45
Abgabe,2,a0250018,1,1,a0447271,878
Abgabe,2,a0648715,1,1,a0447271,591
Abgabe,2,a0648715,2,1,a0447271,1639
Abgabe,2,a0648715,3,1,a0447271,448
Abgabe,2,a0648715,4,1,a0403563,278
Abgabe,2,a0702407,1,1,a0447271,742
Abgabe,2,a0348172,1,1,a0447271,917
Abgabe,2,a0348172,2,1,a0447271,253
Abgabe,2,a0348172,3,1,a0447271,364
Abgabe,2,a0348172,4,1,a0403563,389
Abgabe,2,a0707767,1,1,a0447271,954
Abgabe,2,a0707767,2,1,a0447271,128
Abgabe,2,a0707767,4,1,a0403563,236
Abgabe,2,a0748365,1,1,a0403563,1227
Abgabe,2,a0748365,2,1,a0447271,89
Abgabe,2,a0748365,3,1,a0447271,101
Abgabe,2,a0748365,4,1,a0403563,117
Abgabe,2,a0407995,1,1,a0403563,760
Abgabe,2,a0407995,2,1,a0447271,291
Abgabe,2,a0407995,3,1,a0447271,278
Abgabe,2,a0407995,4,1,a0403563,121
Abgabe,2,a0748924,1,1,a0403563,888
Abgabe,2,a0748924,2,1,a0447271,629
Abgabe,2,a0748924,3,1,a0447271,1061
Abgabe,2,a0748924,4,1,a0403563,478
Abgabe,2,a0426111,1,1,a0403563,610
Abgabe,2,a0426111,2,1,a0447271,205
Abgabe,2,a0426111,3,1,a0447271,1038
Abgabe,2,a0426111,4,1,a0403563,2
Abgabe,2,a0450460,1,1,a0403563,518
Abgabe,2,a0749666,1,1,a0403563,573
Abgabe,2,a0749666,2,1,a0447271,336
Abgabe,2,a0749666,3,1,a0447271,925
Abgabe,2,a0749666,4,1,a0403563,168
Abgabe,2,a0607375,1,1,a0403563,585
Abgabe,2,a0301025,1,1,a0403563,662
Abgabe,2,a0301025,2,1,a0447271,265
Abgabe,2,a0301025,3,1,a0447271,869
Abgabe,2,a0301025,4,1,a0403563,71
Abgabe,2,a0351916,1,1,a0403563,534
Abgabe,2,a0349293,1,1,a0403563,558
Abgabe,2,a0349293,2,1,a0403563,234
Abgabe,2,a0349293,3,1,a0447271,488
Abgabe,2,a0349293,4,1,a0403563,324
Abgabe,2,a0707698,1,1,a0403563,552
Abgabe,2,a0707698,2,1,a0403563,196
Abgabe,2,a0707698,3,1,a0447271,337
Abgabe,2,a0707698,4,1,a0403563,170
Abgabe,2,a0601861,1,1,a0403563,529
Abgabe,2,a0601861,2,1,a0403563,323
Abgabe,2,a0601861,3,1,a0447271,521
Abgabe,2,a0601861,4,1,a0403563,373
Abgabe,2,a9706196,1,1,a0403563,499
Abgabe,2,a9706196,2,1,a0403563,218
Abgabe,2,a9706196,3,1,a0447271,462
Abgabe,2,a9706196,4,1,a0403563,455
Abgabe,2,a0508895,1,1,a0403563,567
Abgabe,2,a0508895,2,1,a0403563,274
Abgabe,2,a0508895,3,1,a0447271,652
Abgabe,2,a0508895,4,1,a0403563,152
Abgabe,2,a0106489,1,1,a0403563,526
Abgabe,2,a0106489,2,1,a0403563,221
Abgabe,2,a0106489,3,1,a0447271,17
Abgabe,2,a0106489,4,1,a0403563,2
Abgabe,2,a0605299,1,1,a0403563,527
Abgabe,2,a0605299,2,1,a0403563,206
Abgabe,2,a0605299,3,1,a0403563,265
Abgabe,2,a0605299,4,1,a0447271,79
Abgabe,2,a0501386,1,1,a0403563,538
Abgabe,2,a0501386,2,1,a0403563,179
Abgabe,2,a0501386,3,1,a0403563,619
Abgabe,2,a0501386,4,1,a0447271,89
Abgabe,2,a0701760,1,1,a0403563,531
Abgabe,2,a0709904,1,1,a0403563,623
Abgabe,2,a0551760,1,1,a0403563,518
Abgabe,2,a0551760,3,1,a0403563,513
Abgabe,2,a0405946,1,1,a0403563,574
Abgabe,2,a0405946,2,1,a0403563,354
Abgabe,2,a0405946,3,1,a0403563,318
Abgabe,2,a9925474,1,1,a0403563,436
Abgabe,2,a9925474,2,1,a0403563,337
Abgabe,2,a9925474,3,1,a0403563,41
Abgabe,2,a9925474,4,1,a0447271,134
Abgabe,2,a0747243,1,1,a0403563,584
Abgabe,2,a0547201,1,1,a0403563,594
Abgabe,2,a0547201,2,1,a0403563,295
Abgabe,2,a0547201,2,1,a0447271,320
Abgabe,2,a0547201,3,1,a0403563,318
Abgabe,2,a0547201,4,1,a0447271,17
Abgabe,2,a0147204,1,1,a0403563,514
Abgabe,2,a0147204,2,1,a0403563,462
Abgabe,2,a0147204,3,1,a0403563,107
Abgabe,2,a0147204,4,1,a0447271,186
Abgabe,2,a0608497,1,1,a0403563,435
Abgabe,2,a0608497,2,1,a0403563,201
Abgabe,2,a0608497,3,1,a0403563,177
Abgabe,2,a0608497,4,1,a0447271,42
Abgabe,2,a0725961,1,1,a0403563,653
Abgabe,2,a0725961,2,1,a0403563,196
Abgabe,2,a0725961,3,1,a0403563,376
Abgabe,2,a0725961,4,1,a0447271,17
Abgabe,2,a0401316,1,1,a0403563,525
Abgabe,2,a0401316,2,1,a0403563,364
Abgabe,2,a0401316,3,1,a0403563,246
Abgabe,2,a0401316,4,1,a0447271,240
Abgabe,2,a0306296,1,1,a0403563,812
Abgabe,2,a0306296,2,1,a0403563,530
Abgabe,2,a0306296,2,1,a0447271,925
Abgabe,2,a0306296,3,1,a0403563,1285
Abgabe,2,a0306296,4,1,a0447271,17
Abgabe,2,a0503810,1,1,a0403563,435
Abgabe,2,a0503810,2,1,a0403563,90
Abgabe,2,a0503810,3,1,a0403563,11
Abgabe,2,a0503810,4,1,a0447271,42
Abgabe,2,a0648931,1,1,a0403563,765
Abgabe,2,a0648931,2,1,a0403563,353
Abgabe,2,a0648931,3,1,a0403563,122
Abgabe,2,a0509511,1,1,a0403563,513
Abgabe,2,a0509511,2,1,a0403563,237
Abgabe,2,a0509511,3,1,a0403563,724
Abgabe,2,a0509511,4,1,a0447271,97
Abgabe,2,a0608145,1,1,a0403563,521
Abgabe,2,a0608145,2,1,a0403563,367
Abgabe,2,a0608145,3,1,a0403563,230
Abgabe,2,a0608145,4,1,a0447271,17
Abgabe,2,a0448711,1,1,a0403563,744
Abgabe,2,a0448711,2,1,a0403563,230
Abgabe,2,a0448711,3,1,a0403563,713
Abgabe,2,a0505957,1,1,a0403563,608
Abgabe,2,a0505957,2,1,a0403563,434
Abgabe,2,a0505957,3,1,a0403563,197
Abgabe,2,a0505957,4,1,a0447271,393
Abgabe,2,a0303089,1,1,a0403563,833
Abgabe,2,a0303089,2,1,a0403563,28
Abgabe,2,a0303089,2,1,person003,1153
Abgabe,2,a0547590,2,1,a0403563,128
Abgabe,2,a0547590,3,1,a0403563,238
Abgabe,2,a0547590,4,1,a0447271,34
Abgabe,2,a0348292,2,1,a0447271,328
Abgabe,2,a0348292,3,1,a0447271,463
Abgabe,2,a0348292,4,1,a0403563,335
Abgabe,21,a1007950,1,1,person035,419
Abgabe,21,a1007950,2,1,person035,392
Abgabe,21,a1007950,3,1,person035,588
Abgabe,21,a1007950,6,1,person035,483
Abgabe,21,a0708587,1,1,someone030,424
Abgabe,21,a0708587,2,1,someone030,579
Abgabe,21,a0708587,3,1,someone030,908
Abgabe,21,a0708587,4,1,someone030,309
Abgabe,21,a0708587,5,1,someone030,1125
Abgabe,21,a0708587,6,1,someone030,158
Abgabe,21,a0708004,1,1,someone030,530
Abgabe,21,a0708004,2,1,someone030,542
Abgabe,21,a0708004,3,1,someone030,1190
Abgabe,21,a0708004,4,1,someone030,641
Abgabe,21,a0708004,5,1,someone030,341
Abgabe,21,a0708004,6,1,someone030,157
Abgabe,21,a0509857,1,1,someone030,86
Abgabe,21,a0509857,2,1,someone030,476
Abgabe,21,a0509857,3,1,someone030,725
Abgabe,21,a0509857,4,1,someone030,640
Abgabe,21,a0509857,5,1,someone030,270
Abgabe,21,a0509857,6,1,someone030,197
Abgabe,21,a0748908,1,1,someone030,379
Abgabe,21,a0748908,2,1,someone030,322
Abgabe,21,a0748908,3,1,someone030,280
Abgabe,21,a0748908,4,1,someone030,198
Abgabe,21,a0748908,5,1,someone030,505
Abgabe,21,a0748908,6,1,someone030,198
Abgabe,21,a0908023,1,1,someone030,116
Abgabe,21,a0908023,2,1,someone030,246
Abgabe,21,a0908023,3,1,someone030,297
Abgabe,21,a0908023,4,1,someone030,695
Abgabe,21,a0908023,5,1,someone030,215
Abgabe,21,a0908023,6,1,someone030,198
Abgabe,21,a0748762,1,1,someone030,122
Abgabe,21,a0748762,2,1,someone030,514
Abgabe,21,a0748762,3,1,someone030,487
Abgabe,21,a0748762,4,1,someone030,346
Abgabe,21,a0748762,6,1,someone030,198
Abgabe,21,a0803615,1,1,someone030,499
Abgabe,21,a0803615,2,1,someone030,682
Abgabe,21,a0803615,3,1,someone030,574
Abgabe,21,a0803615,4,1,someone030,617
Abgabe,21,a0803615,5,1,someone030,691
Abgabe,21,a0803615,6,1,someone030,159
Abgabe,21,a0804258,1,1,someone030,295
Abgabe,21,a0804258,2,1,someone030,445
Abgabe,21,a0804258,3,1,someone030,575
Abgabe,21,a0804258,4,1,someone030,862
Abgabe,21,a0804258,5,1,someone030,298
Abgabe,21,a0804258,6,1,someone030,198
Abgabe,21,a0821669,1,1,someone030,98
Abgabe,21,a0821669,2,1,someone030,670
Abgabe,21,a0821669,3,1,someone030,352
Abgabe,21,a0821669,4,1,someone030,532
Abgabe,21,a0821669,5,1,someone030,23
Abgabe,21,a0821669,6,1,someone030,198
Abgabe,21,a0508477,1,1,someone030,394
Abgabe,21,a0508477,2,1,someone030,403
Abgabe,21,a0508477,3,1,someone030,1197
Abgabe,21,a0508477,4,1,someone030,641
Abgabe,21,a0508477,5,1,someone030,91
Abgabe,21,a0508477,6,1,someone030,198
Abgabe,21,a1000675,1,1,someone030,297
Abgabe,21,a1000675,2,1,someone030,480
Abgabe,21,a1000675,3,1,someone030,151
Abgabe,21,a1000675,5,1,someone030,526
Abgabe,21,a0609260,1,1,someone030,467
Abgabe,21,a0609260,2,1,someone030,334
Abgabe,21,a0609260,3,1,someone030,318
Abgabe,21,a0609260,5,1,someone030,759
Abgabe,21,a0609260,6,1,someone030,198
